EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NumCompaniesWorked,TrainingTimesLastYear,OverTime,BusinessTravel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,PerformanceRating,Attrition
917,29,Female,Married,IT,Data Analyst,2,3,Other,11,71907,16,1,0,0,0,0,1,2,No,Travel_Rarely,2,1,1,3,2,3,Yes
918,43,Male,Married,Human Resources,HR Executive,2,5,Technical Degree,3,51516,11,1,9,2,0,1,4,3,No,Travel_Rarely,4,2,3,3,4,3,No
919,40,Female,Married,Sales,Sales Executive,3,5,Technical Degree,7,77627,11,1,13,9,5,0,3,3,Yes,Travel_Rarely,3,4,3,3,4,3,No
920,38,Male,Single,Research & Development,Research Scientist,2,4,Other,3,72192,15,1,4,3,1,0,2,2,No,Travel_Rarely,4,4,2,3,3,3,No
921,43,Male,Married,Finance,Financial Analyst,4,3,Marketing,8,92401,19,2,19,15,8,0,4,4,No,Travel_Rarely,1,2,3,3,3,3,No
922,41,Female,Married,Research & Development,Manufacturing Director,1,3,Life Sciences,12,44970,11,1,5,3,2,0,2,5,No,Travel_Rarely,4,2,3,3,2,3,No
923,35,Male,Divorced,Finance,Financial Analyst,1,2,Medical,7,50849,17,2,4,0,0,0,4,2,No,Travel_Rarely,1,4,3,2,2,3,No
924,32,Male,Single,IT,IT Support,1,4,Other,25,55223,11,0,7,2,1,2,3,3,No,Travel_Rarely,3,4,3,3,2,4,No
925,34,Male,Single,Research & Development,Manufacturing Director,1,4,Marketing,9,46309,15,0,6,1,0,0,0,2,No,Travel_Frequently,2,3,1,2,4,3,No
926,33,Female,Single,Research & Development,Manufacturing Director,3,3,Medical,10,95856,12,2,15,13,7,1,1,2,Yes,Travel_Rarely,4,4,2,3,1,3,No
927,31,Female,Married,Sales,Sales Manager,2,4,Human Resources,4,66004,11,1,6,3,2,0,4,4,No,Travel_Rarely,4,1,3,3,3,3,No
928,41,Female,Single,Research & Development,Manufacturing Director,3,2,Medical,4,96901,12,1,16,13,7,6,1,0,No,Travel_Rarely,4,4,2,2,2,3,No
929,41,Female,Divorced,Human Resources,Recruiter,1,2,Human Resources,4,34340,11,0,7,1,0,1,6,3,No,Travel_Rarely,2,1,4,2,3,3,No
930,33,Male,Divorced,IT,Software Engineer,2,4,Life Sciences,4,78166,22,0,6,2,1,2,2,3,Yes,Travel_Rarely,4,2,3,4,1,3,No
931,28,Male,Single,IT,Data Analyst,2,4,Other,15,74386,14,1,2,2,1,0,1,4,No,Travel_Rarely,3,2,3,3,2,3,No
932,20,Male,Married,IT,Software Engineer,2,4,Marketing,22,66770,12,1,2,0,0,0,5,3,Yes,Travel_Frequently,3,3,3,4,2,4,No
933,29,Female,Single,Research & Development,Laboratory Technician,1,4,Other,1,48374,19,1,3,3,2,1,4,2,Yes,Travel_Rarely,4,2,2,3,3,3,No
934,43,Male,Single,IT,IT Manager,1,5,Life Sciences,25,56222,13,0,5,1,0,1,2,4,No,Travel_Rarely,1,4,2,2,4,3,No
935,37,Male,Single,IT,IT Manager,1,3,Human Resources,1,58633,12,1,8,3,2,3,4,2,No,Travel_Rarely,1,3,4,3,4,3,No
936,43,Male,Divorced,Research & Development,Manufacturing Director,1,1,Marketing,21,49415,15,1,5,0,0,0,5,5,No,Travel_Rarely,4,4,4,2,4,3,No
937,29,Female,Single,Sales,Sales Representative,1,3,Life Sciences,8,39220,11,1,8,2,1,2,1,2,No,Travel_Rarely,1,4,3,1,3,3,No
938,22,Male,Single,Research & Development,Research Scientist,1,3,Technical Degree,1,49772,13,0,4,2,1,0,2,4,Yes,Non-Travel,2,3,4,3,1,3,Yes
939,46,Male,Married,Research & Development,Research Scientist,2,2,Marketing,14,72897,22,0,11,11,7,2,2,3,Yes,Travel_Rarely,3,1,3,3,2,3,No
940,49,Male,Divorced,IT,IT Support,1,2,Technical Degree,13,49339,11,1,10,3,2,0,1,3,Yes,Non-Travel,4,2,2,1,1,3,No
941,27,Female,Married,Research & Development,Laboratory Technician,1,4,Medical,7,55743,13,0,4,4,2,1,7,3,No,Travel_Rarely,1,4,4,3,2,3,Yes
942,39,Male,Married,Research & Development,Manufacturing Director,3,3,Life Sciences,24,84792,17,1,8,4,2,1,4,4,No,Non-Travel,2,2,3,2,2,3,No
943,27,Male,Single,IT,Data Analyst,1,5,Life Sciences,5,50482,18,1,9,7,5,3,5,6,Yes,Travel_Rarely,3,2,4,3,1,3,Yes
944,31,Female,Married,Sales,Sales Manager,1,3,Other,4,42911,17,1,6,3,2,1,2,2,No,Travel_Frequently,4,4,3,3,1,3,Yes
945,32,Male,Single,IT,IT Support,2,2,Technical Degree,1,65028,17,3,1,1,0,1,3,5,Yes,Non-Travel,2,4,3,4,4,3,No
946,34,Female,Divorced,Finance,Finance Manager,2,4,Technical Degree,4,62450,17,0,11,6,2,1,2,1,No,Travel_Rarely,4,4,2,2,3,3,No
947,34,Male,Married,Sales,Sales Representative,1,3,Other,1,37322,11,1,6,3,1,0,3,2,Yes,Travel_Rarely,4,3,2,3,4,3,No
948,43,Female,Single,Sales,Sales Representative,1,2,Life Sciences,1,47140,18,0,7,3,2,1,2,2,No,Travel_Rarely,2,1,3,2,4,3,No
949,37,Male,Single,Sales,Sales Manager,1,3,Human Resources,16,41763,13,0,9,4,1,3,5,2,No,Travel_Frequently,3,3,2,3,4,3,No
950,32,Male,Married,Sales,Sales Executive,1,3,Medical,17,36192,14,2,1,0,0,0,2,3,No,Travel_Rarely,4,3,3,3,4,3,No
951,26,Male,Married,Research & Development,Research Scientist,2,3,Marketing,1,59941,11,1,5,4,3,0,3,1,No,Travel_Frequently,4,4,1,1,2,3,No
952,32,Male,Married,Sales,Sales Representative,2,2,Technical Degree,9,67124,11,0,13,10,3,0,1,0,No,Travel_Rarely,3,4,4,4,4,4,No
953,35,Male,Divorced,IT,IT Support,3,5,Other,3,84605,11,1,9,6,3,1,3,1,Yes,Travel_Rarely,4,1,3,4,2,4,No
954,34,Male,Married,Research & Development,Research Scientist,1,3,Medical,10,41789,13,1,7,0,0,0,3,5,No,Travel_Rarely,4,3,2,2,4,3,No
955,28,Male,Married,Sales,Sales Manager,1,2,Human Resources,8,45827,19,0,5,3,1,3,4,2,No,Travel_Rarely,3,3,2,4,4,3,No
956,45,Female,Divorced,Sales,Sales Representative,3,3,Human Resources,7,73706,13,1,7,4,3,0,2,3,No,Non-Travel,3,4,2,2,3,3,No
957,30,Female,Married,Sales,Sales Executive,1,3,Life Sciences,3,50224,18,0,4,0,0,0,1,5,Yes,Travel_Frequently,4,4,3,2,4,3,No
958,32,Female,Married,Finance,Financial Analyst,4,2,Human Resources,14,112705,16,1,14,12,5,1,6,4,No,Travel_Rarely,3,2,3,2,1,3,No
959,20,Male,Single,Sales,Sales Representative,1,2,Marketing,1,44873,18,1,0,0,0,0,2,3,Yes,Travel_Rarely,3,1,3,3,4,3,No
960,27,Female,Married,Sales,Sales Executive,2,3,Technical Degree,4,56395,16,1,3,0,0,0,4,2,Yes,Travel_Frequently,1,4,3,3,2,3,No
961,31,Female,Married,Research & Development,Research Scientist,1,3,Other,8,43390,16,2,13,6,3,1,4,3,No,Non-Travel,4,4,2,4,2,3,No
962,34,Female,Divorced,IT,Data Analyst,3,4,Medical,5,93268,16,1,8,6,4,5,2,2,No,Travel_Rarely,4,4,2,4,3,3,No
963,43,Male,Married,IT,IT Manager,2,3,Life Sciences,2,79913,16,0,10,3,2,1,3,3,No,Travel_Rarely,3,4,2,2,4,3,No
964,49,Male,Single,Sales,Sales Manager,1,2,Technical Degree,1,46578,11,1,7,1,0,0,3,5,No,Travel_Rarely,3,1,3,1,1,3,No
965,34,Male,Married,Research & Development,Research Scientist,1,4,Life Sciences,9,47057,12,0,3,2,1,2,4,2,Yes,Travel_Rarely,3,2,2,4,3,3,Yes
966,29,Male,Married,Sales,Sales Executive,1,4,Medical,13,45971,11,0,3,1,0,1,1,4,No,Travel_Rarely,3,1,3,2,3,3,No
967,49,Male,Married,Research & Development,Laboratory Technician,1,4,Marketing,1,43538,13,2,7,2,0,0,1,4,No,Travel_Rarely,4,4,3,3,1,3,No
968,27,Male,Divorced,Finance,Finance Manager,1,5,Technical Degree,2,50358,15,1,1,1,0,1,4,2,No,Travel_Frequently,3,2,4,3,3,3,No
969,28,Female,Married,Research & Development,Research Scientist,1,4,Life Sciences,1,41797,15,1,5,2,1,0,1,5,No,Travel_Rarely,3,1,3,3,3,3,Yes
970,25,Male,Single,Research & Development,R&D Manager,1,1,Medical,13,53783,11,2,3,1,0,0,7,1,No,Travel_Frequently,3,4,3,2,2,3,Yes
971,47,Male,Divorced,Research & Development,Manufacturing Director,1,4,Other,2,52726,11,1,5,0,0,0,1,3,No,Travel_Rarely,4,4,3,3,4,3,No
972,36,Male,Divorced,Finance,Financial Analyst,2,2,Human Resources,21,77736,15,0,0,0,0,0,1,4,No,Travel_Frequently,3,4,3,3,2,3,No
973,45,Male,Married,Sales,Sales Executive,3,2,Medical,3,70066,17,0,11,9,8,8,1,5,Yes,Non-Travel,1,4,4,1,4,3,No
974,52,Female,Single,Research & Development,R&D Manager,1,2,Marketing,12,47159,17,0,13,7,5,3,2,5,No,Travel_Frequently,4,2,3,3,4,3,No
975,40,Female,Divorced,Human Resources,HR Manager,1,3,Life Sciences,1,36274,15,0,8,2,1,1,5,2,Yes,Non-Travel,3,2,3,3,3,3,No
976,33,Female,Divorced,IT,Software Engineer,1,3,Life Sciences,7,57221,17,0,3,2,1,0,2,4,Yes,Travel_Rarely,3,4,3,2,3,3,Yes
977,27,Male,Single,Human Resources,HR Manager,2,3,Medical,23,56126,13,0,6,2,0,1,4,5,No,Travel_Rarely,4,4,2,3,4,3,No
978,43,Female,Married,IT,IT Manager,3,2,Human Resources,8,102779,15,1,5,5,3,5,3,2,Yes,Travel_Rarely,3,4,3,2,2,3,No
979,24,Male,Married,Finance,Finance Manager,2,1,Medical,1,63500,14,0,6,0,0,0,3,6,No,Non-Travel,4,4,3,3,1,3,No
980,28,Male,Divorced,Sales,Sales Executive,1,3,Medical,6,37766,14,2,7,1,0,1,4,0,No,Travel_Rarely,3,3,3,3,3,3,No
981,31,Male,Married,IT,Software Engineer,1,3,Other,9,55939,12,1,7,0,0,0,2,2,Yes,Non-Travel,4,3,2,2,1,3,No
982,42,Male,Married,Research & Development,R&D Manager,2,4,Technical Degree,2,61349,11,3,2,0,0,0,3,5,No,Travel_Rarely,4,1,3,3,1,4,No
983,34,Female,Married,Sales,Sales Executive,3,4,Other,5,62900,17,1,4,4,1,1,2,0,No,Travel_Rarely,3,2,3,3,4,3,Yes
984,44,Female,Divorced,Sales,Sales Executive,1,5,Human Resources,5,39632,19,0,4,1,0,0,2,3,Yes,Non-Travel,4,2,4,1,2,3,No
985,38,Male,Divorced,Research & Development,Laboratory Technician,3,1,Other,6,92934,13,1,17,12,5,5,1,2,No,Travel_Frequently,4,2,4,2,3,3,No
986,41,Male,Married,Research & Development,Manufacturing Director,3,2,Human Resources,1,80831,12,1,5,4,3,3,1,2,Yes,Travel_Frequently,3,2,3,3,1,3,No
987,44,Male,Married,Sales,Sales Manager,2,4,Medical,6,61505,11,1,9,5,3,2,2,4,Yes,Travel_Rarely,4,4,3,2,4,3,Yes
988,37,Male,Married,Sales,Sales Representative,2,4,Human Resources,11,51348,22,1,5,1,0,1,2,3,No,Travel_Rarely,3,4,3,3,3,3,No
989,38,Male,Single,Sales,Sales Manager,3,4,Human Resources,2,70895,17,0,8,5,4,0,4,4,Yes,Travel_Rarely,4,2,4,2,2,3,No
990,29,Male,Single,Research & Development,Manufacturing Director,2,5,Life Sciences,1,76831,11,0,7,1,0,1,1,4,Yes,Non-Travel,3,2,3,2,2,3,No
991,46,Male,Single,IT,IT Support,1,4,Medical,14,52469,18,0,3,0,0,0,3,4,No,Travel_Rarely,2,2,3,3,3,3,No
992,44,Female,Single,Research & Development,Laboratory Technician,2,3,Human Resources,7,76603,13,1,10,9,8,2,2,2,Yes,Travel_Rarely,3,4,4,3,3,3,No
993,20,Male,Married,Research & Development,Research Scientist,1,3,Life Sciences,4,53065,11,3,2,0,0,0,1,1,No,Non-Travel,4,4,3,3,3,3,No
994,45,Male,Married,Research & Development,Manufacturing Director,1,3,Technical Degree,8,50708,12,0,7,0,0,0,2,2,Yes,Travel_Rarely,2,1,3,2,4,3,Yes
995,26,Male,Married,IT,IT Support,2,1,Technical Degree,12,68281,12,1,7,6,2,0,3,3,No,Non-Travel,1,3,3,2,4,3,No
996,28,Female,Married,IT,IT Manager,3,1,Human Resources,13,105986,14,2,9,8,5,0,1,4,No,Travel_Frequently,4,1,3,3,4,3,No
997,31,Male,Married,Sales,Sales Representative,2,2,Marketing,13,65838,17,0,11,5,2,0,3,3,No,Travel_Frequently,4,3,3,3,3,3,No
998,40,Female,Single,IT,IT Support,1,2,Human Resources,26,57201,11,1,2,1,0,1,4,4,No,Travel_Rarely,4,2,4,1,2,3,No
999,43,Male,Married,Human Resources,HR Manager,3,5,Human Resources,1,69036,18,1,16,9,7,1,5,1,No,Travel_Rarely,4,4,3,3,4,3,No
1000,53,Male,Married,Sales,Sales Representative,1,3,Technical Degree,2,36923,23,1,3,2,1,0,4,2,Yes,Travel_Frequently,2,4,3,3,3,4,No
1001,26,Male,Married,Finance,Finance Manager,2,4,Marketing,6,76964,20,1,7,0,0,0,3,4,Yes,Travel_Frequently,2,1,4,2,3,3,No
1002,44,Female,Divorced,Sales,Sales Executive,2,1,Human Resources,2,55378,20,2,9,9,5,1,2,3,No,Travel_Rarely,3,4,3,2,2,3,No
1003,37,Male,Married,Research & Development,R&D Manager,3,1,Other,11,71947,14,0,6,4,2,3,3,4,No,Travel_Rarely,3,2,4,3,4,3,No
1004,33,Female,Married,Sales,Sales Representative,2,2,Human Resources,2,52597,13,0,6,2,1,2,2,5,No,Travel_Rarely,3,3,2,2,3,3,Yes
1005,20,Female,Married,Sales,Sales Representative,1,4,Marketing,1,42468,11,0,1,0,0,0,4,3,No,Travel_Rarely,3,4,4,3,2,4,Yes
1006,42,Male,Single,Sales,Sales Executive,1,3,Marketing,1,39844,12,1,1,1,0,1,2,3,No,Travel_Rarely,3,2,3,3,4,3,No
1007,34,Female,Divorced,Human Resources,HR Manager,2,1,Technical Degree,2,60568,14,1,9,2,1,2,3,3,No,Travel_Rarely,4,4,4,3,1,3,No
1008,32,Male,Married,Finance,Finance Manager,3,2,Medical,4,88581,11,1,12,7,5,1,5,3,No,Travel_Rarely,2,4,2,1,3,3,No
1009,31,Male,Divorced,Finance,Financial Analyst,4,2,Technical Degree,11,89071,11,0,9,8,5,0,1,3,No,Travel_Rarely,2,3,3,3,3,3,No
1010,47,Female,Married,Research & Development,Manufacturing Director,1,4,Marketing,7,47045,22,2,7,6,3,3,5,3,No,Travel_Rarely,4,3,4,1,4,3,No
1011,20,Male,Single,Sales,Sales Representative,1,3,Technical Degree,13,44340,17,0,2,0,0,0,1,5,No,Travel_Rarely,4,1,2,3,2,3,Yes
1012,40,Male,Married,Research & Development,R&D Manager,1,3,Marketing,13,50510,16,2,4,0,0,0,4,2,No,Travel_Rarely,3,2,2,2,2,3,No
1013,30,Female,Divorced,Research & Development,Laboratory Technician,1,3,Marketing,12,44274,11,0,6,5,2,5,1,4,No,Travel_Frequently,3,2,3,2,2,3,No
1014,55,Male,Married,Finance,Financial Analyst,3,2,Life Sciences,8,97836,18,0,9,7,4,2,1,3,No,Travel_Rarely,4,2,3,3,4,3,No
1015,31,Male,Divorced,IT,IT Manager,4,5,Medical,3,115094,11,0,13,11,10,0,2,2,No,Travel_Rarely,4,4,4,4,3,3,No
1016,20,Male,Married,Sales,Sales Executive,1,4,Technical Degree,1,39730,15,2,2,0,0,0,2,3,No,Travel_Frequently,2,2,2,4,4,4,No
1017,35,Male,Married,Research & Development,R&D Manager,1,2,Medical,16,45690,15,0,8,2,1,1,3,2,No,Travel_Rarely,4,1,3,4,4,4,No
1018,21,Male,Single,Research & Development,Research Scientist,1,4,Technical Degree,1,41697,13,0,3,0,0,0,2,4,No,Travel_Rarely,1,3,3,2,3,3,Yes
1019,20,Female,Divorced,Human Resources,HR Manager,1,3,Marketing,2,45043,16,1,2,0,0,0,1,1,Yes,Travel_Rarely,4,4,3,2,4,3,No
1020,36,Male,Single,Research & Development,Laboratory Technician,2,3,Technical Degree,4,58956,11,1,8,5,3,0,2,1,No,Travel_Rarely,2,3,3,3,4,3,No
1021,42,Female,Single,Research & Development,Manufacturing Director,1,2,Other,22,54961,11,1,1,1,0,1,2,3,No,Travel_Rarely,1,4,3,3,3,3,No
1022,46,Male,Married,Sales,Sales Manager,3,3,Human Resources,7,71049,16,0,9,9,8,0,3,3,No,Travel_Rarely,1,3,2,2,3,3,No
1023,38,Female,Single,Research & Development,Laboratory Technician,2,3,Other,8,70233,16,0,9,7,2,7,6,2,Yes,Travel_Rarely,4,2,1,3,3,3,No
1024,38,Female,Married,Research & Development,Research Scientist,3,4,Technical Degree,1,93156,12,1,6,5,3,5,0,2,Yes,Travel_Frequently,3,4,3,3,3,3,Yes
1025,32,Male,Single,Research & Development,R&D Manager,1,2,Life Sciences,27,56631,15,2,7,0,0,0,1,2,Yes,Travel_Rarely,3,3,3,3,4,3,No
1026,36,Female,Married,Sales,Sales Manager,1,2,Technical Degree,6,42357,19,0,3,3,1,3,4,0,Yes,Travel_Frequently,1,3,2,3,3,3,No
1027,21,Female,Married,Sales,Sales Manager,2,2,Marketing,21,59743,12,0,2,1,0,1,0,5,No,Travel_Frequently,2,3,3,3,4,3,No
1028,30,Male,Single,Research & Development,Laboratory Technician,1,4,Marketing,9,43638,18,0,3,2,1,0,4,0,Yes,Travel_Rarely,1,2,2,3,2,3,No
1029,25,Female,Single,Sales,Sales Manager,2,3,Other,14,56503,14,0,7,5,3,0,5,2,No,Travel_Rarely,2,2,3,3,2,3,No
1030,36,Male,Married,IT,Data Analyst,1,3,Human Resources,6,65620,14,1,9,5,4,2,3,4,No,Travel_Rarely,3,4,3,2,2,3,No
1031,35,Female,Divorced,IT,Data Analyst,2,3,Marketing,13,70837,19,1,5,1,0,0,1,5,No,Travel_Rarely,3,1,2,2,2,3,No
1032,53,Male,Married,Sales,Sales Manager,2,5,Technical Degree,13,50311,18,2,6,1,0,0,2,2,Yes,Travel_Frequently,2,4,3,3,4,3,Yes
1033,28,Male,Single,Finance,Accountant,2,4,Medical,4,69431,12,2,6,5,3,3,1,2,No,Travel_Rarely,3,4,3,2,3,3,No
1034,33,Female,Single,Research & Development,Research Scientist,3,4,Life Sciences,11,73762,17,0,7,5,3,5,4,1,Yes,Travel_Rarely,2,3,2,3,4,4,Yes
1035,34,Female,Married,Research & Development,Research Scientist,1,2,Other,13,56264,14,2,7,1,0,1,1,3,No,Travel_Rarely,3,4,4,3,2,3,No
1036,44,Female,Single,Research & Development,Laboratory Technician,3,3,Life Sciences,10,76799,11,1,19,13,9,2,4,4,No,Travel_Rarely,3,4,2,3,3,4,No
1037,45,Female,Married,Sales,Sales Executive,2,4,Technical Degree,7,49165,19,0,10,4,1,0,2,2,No,Travel_Rarely,4,4,3,1,3,3,No
1038,48,Male,Single,Research & Development,R&D Manager,2,5,Life Sciences,18,62287,15,0,9,2,0,2,0,4,No,Travel_Frequently,4,1,3,3,3,3,No
1039,42,Female,Married,Research & Development,Laboratory Technician,1,2,Human Resources,1,46357,21,1,6,2,1,2,5,2,No,Non-Travel,4,3,2,4,1,3,No
1040,48,Male,Divorced,IT,Data Analyst,2,4,Life Sciences,5,84965,15,0,2,0,0,0,2,3,No,Travel_Rarely,1,4,2,2,4,3,No
1041,30,Male,Married,Research & Development,Research Scientist,1,4,Other,4,47222,11,0,9,2,1,0,2,2,No,Travel_Rarely,2,2,3,3,4,4,Yes
1042,27,Male,Single,Sales,Sales Manager,1,1,Medical,19,41592,14,2,7,2,1,0,1,1,No,Travel_Rarely,1,3,3,2,4,3,No
1043,30,Male,Married,Research & Development,Research Scientist,2,5,Life Sciences,9,66112,19,0,10,9,5,0,3,2,No,Travel_Rarely,4,2,4,3,3,3,No
1044,24,Male,Single,IT,IT Support,3,2,Other,16,94502,13,1,4,4,3,2,2,0,Yes,Travel_Rarely,4,3,2,3,1,3,Yes
1045,43,Female,Single,Research & Development,Laboratory Technician,1,3,Other,2,41174,14,1,9,4,1,1,2,2,Yes,Travel_Rarely,3,4,4,3,4,3,No
1046,36,Female,Single,Research & Development,Research Scientist,3,2,Life Sciences,27,71490,14,2,14,9,5,3,5,2,No,Travel_Rarely,4,3,4,3,4,3,No
1047,22,Female,Married,Research & Development,Manufacturing Director,2,5,Human Resources,1,72298,12,0,4,2,1,0,0,3,No,Travel_Frequently,3,4,3,2,2,3,No
1048,45,Male,Single,Research & Development,Research Scientist,3,4,Life Sciences,2,70011,17,1,9,5,2,2,5,4,No,Travel_Rarely,4,2,2,4,4,3,No
1049,43,Male,Married,Research & Development,Laboratory Technician,2,4,Other,9,61319,17,0,7,0,0,0,5,3,No,Travel_Rarely,3,4,2,3,4,3,No
1050,43,Male,Married,Sales,Sales Executive,2,4,Medical,6,66893,15,0,10,6,5,1,2,6,No,Travel_Rarely,3,2,2,3,3,3,No
1051,25,Male,Married,Finance,Finance Manager,3,2,Life Sciences,7,95962,15,0,7,5,4,1,1,4,No,Travel_Rarely,3,3,3,4,4,3,No
1052,28,Female,Single,Sales,Sales Executive,2,4,Medical,15,55129,11,0,10,7,6,1,3,2,No,Non-Travel,1,4,2,2,4,3,No
1053,35,Male,Married,Sales,Sales Manager,1,3,Marketing,8,38375,17,0,6,4,3,0,6,4,No,Travel_Rarely,3,2,2,3,4,3,No
1054,38,Female,Single,Research & Development,R&D Manager,1,4,Life Sciences,5,47720,17,0,2,1,0,1,0,2,No,Non-Travel,2,4,2,1,3,3,No
1055,42,Male,Married,Research & Development,Laboratory Technician,2,3,Medical,6,55223,16,1,1,0,0,0,2,3,No,Non-Travel,3,3,3,4,3,4,No
1056,21,Male,Divorced,Research & Development,Research Scientist,2,2,Technical Degree,1,60391,22,1,1,1,0,1,2,3,No,Non-Travel,4,2,2,3,1,3,Yes
1057,30,Male,Divorced,Research & Development,Manufacturing Director,1,3,Technical Degree,2,56219,17,3,5,2,1,0,1,2,Yes,Non-Travel,3,1,3,2,4,3,No
1058,46,Male,Married,Research & Development,R&D Manager,2,1,Other,3,60843,16,3,11,8,7,0,4,5,No,Travel_Rarely,3,4,3,3,4,3,No
1059,20,Female,Married,IT,Software Engineer,1,5,Marketing,3,59659,22,1,2,0,0,0,0,2,No,Travel_Rarely,4,1,3,2,4,3,Yes
1060,35,Female,Married,Sales,Sales Representative,2,4,Other,4,52438,14,0,14,11,7,1,5,2,No,Travel_Rarely,4,3,2,2,4,3,No
1061,53,Male,Divorced,Research & Development,Manufacturing Director,1,4,Medical,1,50487,11,1,2,2,0,0,2,4,No,Travel_Rarely,2,2,3,1,2,4,No
1062,43,Male,Single,Finance,Accountant,5,4,Marketing,18,139621,16,1,25,20,17,10,5,4,No,Non-Travel,2,1,3,4,3,3,No
1063,36,Female,Married,Sales,Sales Executive,1,5,Marketing,1,37171,17,1,8,3,2,3,3,5,No,Travel_Rarely,3,4,3,2,2,3,No
1064,27,Male,Married,Finance,Finance Manager,2,3,Other,37,67818,16,0,9,7,6,0,1,2,Yes,Travel_Rarely,4,4,4,3,2,4,No
1065,34,Male,Married,Finance,Finance Manager,1,4,Marketing,23,54871,14,0,3,0,0,0,2,3,Yes,Travel_Rarely,3,3,3,3,3,3,Yes
1066,37,Female,Married,Research & Development,R&D Manager,1,4,Medical,14,56640,16,0,3,2,0,2,1,2,No,Travel_Rarely,3,4,3,1,3,3,No
1067,40,Male,Divorced,Finance,Financial Analyst,2,4,Technical Degree,11,75872,23,1,13,6,4,0,4,5,No,Travel_Frequently,1,1,3,3,4,3,Yes
1068,35,Male,Divorced,Sales,Sales Executive,1,3,Medical,4,45062,19,1,8,3,1,0,2,6,Yes,Travel_Frequently,4,4,3,4,2,3,Yes
1069,39,Male,Married,Research & Development,Laboratory Technician,4,3,Medical,3,93391,15,2,14,11,6,2,2,3,Yes,Travel_Rarely,2,4,3,3,3,3,No
1070,37,Male,Single,Sales,Sales Representative,2,3,Medical,3,51894,12,1,6,1,0,1,2,5,No,Non-Travel,1,3,4,3,2,3,Yes
1071,20,Male,Married,IT,Software Engineer,2,1,Human Resources,4,83997,17,2,2,0,0,0,1,2,No,Travel_Rarely,4,4,3,3,4,4,No
1072,37,Male,Married,Sales,Sales Executive,2,5,Technical Degree,1,67206,11,0,7,6,5,0,2,2,No,Travel_Rarely,3,4,3,1,3,3,No
1073,49,Female,Married,Research & Development,Manufacturing Director,3,3,Human Resources,1,97879,14,1,16,9,4,1,2,3,No,Non-Travel,4,2,3,1,3,3,No
1074,23,Male,Married,Research & Development,Manufacturing Director,1,2,Medical,13,46424,12,1,5,3,2,0,8,2,No,Travel_Rarely,4,4,3,2,2,4,Yes
1075,43,Male,Single,Finance,Financial Analyst,1,3,Technical Degree,7,55019,18,0,4,1,0,1,3,2,No,Travel_Rarely,4,1,2,2,4,4,No
1076,33,Male,Divorced,Sales,Sales Executive,4,1,Technical Degree,2,80947,12,2,10,9,4,0,2,3,Yes,Travel_Rarely,3,1,3,2,4,3,No
1077,54,Male,Married,Research & Development,Laboratory Technician,2,3,Other,2,72110,11,0,0,0,0,0,2,0,No,Travel_Rarely,4,1,2,2,4,3,No
1078,27,Male,Married,Sales,Sales Manager,3,3,Life Sciences,3,77698,12,2,9,5,4,1,3,5,No,Travel_Rarely,4,4,1,3,4,3,No
1079,48,Male,Single,Sales,Sales Representative,2,4,Technical Degree,3,63475,16,0,4,1,0,0,2,5,No,Travel_Rarely,4,4,4,3,4,3,No
1080,30,Female,Divorced,Sales,Sales Executive,1,4,Human Resources,3,39511,17,2,7,1,0,0,1,4,No,Travel_Rarely,4,3,3,4,3,3,Yes
1081,29,Male,Single,Research & Development,R&D Manager,4,4,Technical Degree,1,88579,11,1,11,9,3,3,3,4,No,Travel_Rarely,4,4,3,3,1,3,No
1082,36,Female,Married,Sales,Sales Representative,1,3,Other,3,39632,15,1,5,0,0,0,1,3,No,Non-Travel,3,2,3,3,2,3,Yes
1083,34,Female,Divorced,Research & Development,Laboratory Technician,2,4,Marketing,2,70731,13,0,1,1,0,0,5,2,Yes,Travel_Rarely,1,3,2,3,4,3,No
1084,40,Male,Single,Sales,Sales Manager,1,5,Medical,2,46353,14,1,6,3,1,0,2,1,No,Travel_Rarely,2,4,3,3,3,3,No
1085,34,Female,Married,Research & Development,Laboratory Technician,2,2,Other,35,71794,21,0,4,2,1,2,2,3,No,Travel_Rarely,2,3,3,3,3,3,No
1086,55,Female,Single,Sales,Sales Representative,2,4,Technical Degree,4,58299,11,0,16,9,5,0,5,0,No,Travel_Rarely,2,4,3,3,3,4,No
1087,25,Male,Married,Research & Development,Manufacturing Director,3,3,Marketing,14,94165,11,2,7,5,2,1,3,2,Yes,Travel_Frequently,4,4,3,3,3,3,No
1088,35,Male,Married,Research & Development,Research Scientist,3,2,Technical Degree,19,89631,13,2,7,6,4,0,3,3,No,Travel_Rarely,3,3,3,4,2,4,No
1089,40,Female,Married,Sales,Sales Manager,5,2,Other,3,113175,11,0,22,16,10,0,4,2,No,Travel_Frequently,2,3,3,1,4,3,No
1090,28,Male,Married,Research & Development,Research Scientist,1,5,Medical,1,49835,16,0,7,1,0,0,0,5,No,Travel_Rarely,4,4,2,4,4,3,No
